#  eopc01_1900_2004.dat
#
#  This file comes from http://hpiers.obspm.fr/eoppc/eop/eopc01/eopc01.1900-2004. See readme.eopc01 (located
#  in the psLib/data directory) for details.
#
#  @author Ross Harman, MHPCC
#
#  @version $Revision: 1.1 $ $Name: not supported by cvs2svn $
#  @date $Date: 2006-09-23 02:20:17 $
#
#
#    Date       PM-x      PM-y     UT1-UTC
#   (year)    (arcsec)   (arcsec)   (sec)
#     psF64     psF64      psF64     psF64
    1933.60  -.092890   .168864   .0000000
    1933.65  -.011311   .114462   .0000000
    1933.70  -.041560   .155440   .0000000
    1933.75  -.007268   .135250   .0000000
    1933.80  -.048100   .064100   .0000000
    1933.85  -.030166   .051458   .0000000
    1933.90  -.059454   .050490   .0000000
    1933.95  -.000334  -.055485   .0000000
    1934.00  -.047994   .160539   .0000000
    1934.05  -.128330   .132957   .0000000
    1934.10  -.104712  -.032479   .0000000
    1934.15  -.123185   .026628   .0000000
    1934.20  -.156884   .046650   .0000000
    1934.25  -.146878   .039678   .0000000
    1934.30  -.212952   .066280   .0000000
    1934.35  -.109680   .080647   .0000000
    1934.40  -.064907   .218438   .0000000
    1934.45  -.115818   .182058   .0000000
    1934.50  -.093600   .146400   .0000000
    1934.55  -.026049   .206821   .0000000
    1934.60  -.036375   .197949   .0000000
    1934.65  -.018200   .130900   .0000000
    1934.70   .003251   .176660   .0000000
    1934.75  -.019469   .192448   .0000000
    1934.80   .016400   .142200   .0000000
    1934.85   .017784   .028679   .0000000
    1934.90  -.064537   .102035   .0000000
    1934.95  -.095694   .072497   .0000000
    1935.00  -.053671   .063917   .0000000
    1935.05  -.169016   .020530   .0000000
    1935.10   .005900   .019800   .0000000
    1935.15  -.121309   .043629   .0000000
    1935.20  -.067132   .059209   .0000000
    1935.25  -.065954   .062433   .0000000
    1935.30  -.066468   .107258   .0000000
    1935.35  -.021635   .104029   .0000000
    1935.40  -.033804   .063816   .0000000
    1935.45  -.056658   .141422   .0000000
    1935.50  -.052090   .108980   .0000000
    1935.55  -.177790  -.002912   .0000000
    1935.60  -.039043   .085087   .0000000
    1935.65  -.133855   .062467   .0000000
    1935.70  -.005002   .093252   .0000000
    1935.75  -.055390   .041687   .0000000
    1935.80  -.109561   .035449   .0000000
    1935.85  -.173680   .091852   .0000000
    1935.90  -.136077   .056437   .0000000
    1935.95  -.015578   .047611   .0000000
    1936.00   .023251   .090679   .0000000
    1936.05  -.146877   .108152   .0000000
    1936.10  -.047500   .098500   .0000000
    1936.15  -.125964   .209295   .0000000
    1936.20  -.159573   .182595   .0000000
    1936.25  -.106700   .188100   .0000000
    1936.30  -.080483   .175745   .0000000
    1936.35  -.093917   .159713   .0000000
    1936.40  -.037416   .107419   .0000000
    1936.45   .060450   .167046   .0000000
    1936.50  -.013617   .143961   .0000000
    1936.55  -.000451   .115066   .0000000
    1936.60  -.004315   .072471   .0000000
    1936.65  -.043164   .033288   .0000000
    1936.70  -.018826   .032928   .0000000
    1936.75  -.074570  -.007560   .0000000
    1936.80  -.106024  -.004717   .0000000
    1936.85  -.100771  -.011306   .0000000
    1936.90  -.188334   .029368   .0000000
    1936.95  -.173300  -.047400   .0000000
    1937.00  -.140145   .085152   .0000000
    1937.05  -.193481   .094688   .0000000
    1937.10  -.158811   .074182   .0000000
    1937.15  -.245489   .179964   .0000000
    1937.20  -.176313   .131564   .0000000
    1937.25  -.121499   .208926   .0000000
    1937.30  -.116696   .187814   .0000000
    1937.35  -.040102   .222305   .0000000
    1937.40  -.088573   .195445   .0000000
    1937.45   .035320   .209660   .0000000
    1937.50   .073386   .231432   .0000000
    1937.55   .069100   .137800   .0000000
    1937.60   .090711   .121711   .0000000
    1937.65   .056677   .054539   .0000000
    1937.70   .047138   .041472   .0000000
    1937.75  -.015251  -.021479   .0000000
    1937.80  -.008680  -.029054   .0000000
    1937.85  -.107027  -.071074   .0000000
    1937.90  -.105060  -.016349   .0000000
    1937.95  -.217410  -.006067   .0000000
    1938.00  -.204894   .021733   .0000000
    1938.05  -.303156   .013057   .0000000
    1938.10  -.147755   .071361   .0000000
    1938.15  -.221442   .102093   .0000000
    1938.20  -.226757   .130364   .0000000
    1938.25  -.171954   .165869   .0000000
    1938.30  -.138432   .225318   .0000000
    1938.35  -.116911   .287363   .0000000
    1938.40  -.046436   .227821   .0000000
    1938.45  -.080914   .286589   .0000000
    1938.50   .111257   .295958   .0000000
    1938.55   .109700   .236000   .0000000
    1938.60   .174186   .248989   .0000000
    1938.65   .172035   .065415   .0000000
    1938.70   .075919   .117887   .0000000
    1938.75   .167309   .023607   .0000000
    1938.80   .026111  -.003055   .0000000
    1938.85  -.037869  -.061382   .0000000
    1938.90  -.052264  -.072478   .0000000
    1938.95  -.134539   .030821   .0000000
    1939.00  -.301769   .106206   .0000000
    1939.05  -.116858  -.001150   .0000000
    1939.10  -.213896   .044637   .0000000
    1939.15  -.161300   .101800   .0000000
    1939.20  -.181054   .143917   .0000000
    1939.25  -.192526   .184454   .0000000
    1939.30  -.119371   .187626   .0000000
    1939.35  -.079336   .224723   .0000000
    1939.40  -.087263   .216206   .0000000
    1939.45  -.044976   .211200   .0000000
    1939.50   .023086   .214921   .0000000
    1939.55   .072500   .233900   .0000000
    1939.60   .118411   .224190   .0000000
    1939.65   .146657   .195121   .0000000
    1939.70   .095496   .180767   .0000000
    1939.75   .089672   .076885   .0000000
    1939.80   .069378   .045780   .0000000
    1939.85   .042361   .018571   .0000000
    1939.90   .005289   .055015   .0000000
    1939.95  -.058344   .043141   .0000000
    1940.00   .027411  -.055656   .0000000
    1940.05  -.148565  -.007660   .0000000
    1940.10  -.249170  -.018138   .0000000
    1940.15  -.210741   .047170   .0000000
    1940.20  -.226589   .078515   .0000000
    1940.25  -.290100   .142200   .0000000
    1940.30  -.223492   .078291   .0000000
    1940.35  -.135189   .151824   .0000000
    1940.40  -.175712   .271518   .0000000
    1940.45  -.063144   .235042   .0000000
    1940.50  -.029661   .260179   .0000000
    1940.55   .019816   .250937   .0000000
    1940.60   .162656   .241704   .0000000
    1940.65   .098439   .147379   .0000000
    1940.70   .065800   .175200   .0000000
    1940.75   .125165   .119102   .0000000
    1940.80   .070275   .085726   .0000000
    1940.85   .053300   .043221   .0000000
    1940.90   .004300  -.026993   .0000000
    1940.95  -.049213   .034742   .0000000
    1941.00   .033843   .015616   .0000000
    1941.05   .033262  -.034927   .0000000
    1941.10  -.043717   .028212   .0000000
    1941.15  -.000032   .034220   .0000000
    1941.20   .008262   .025372   .0000000
    1941.25  -.118927   .084292   .0000000
    1941.30  -.183857   .100975   .0000000
    1941.35  -.159123   .204194   .0000000
    1941.40  -.088480   .133512   .0000000
    1941.45  -.092443   .191571   .0000000
    1941.50  -.062260   .120954   .0000000
    1941.55  -.073372   .253085   .0000000
    1941.60   .012678   .219220   .0000000
    1941.65  -.041165   .167041   .0000000
    1941.70  -.086224   .093311   .0000000
    1941.75   .001683   .150415   .0000000
    1941.80   .068909   .186888   .0000000
    1941.85  -.028851   .102187   .0000000
    1941.90  -.020115   .119301   .0000000
    1941.95   .145863   .081312   .0000000
    1942.00  -.029700   .145400   .0000000
    1942.05  -.086609   .107756   .0000000
    1942.10   .034025   .019905   .0000000
    1942.15  -.065983   .120029   .0000000
    1942.20  -.026845   .031907   .0000000
    1942.25  -.066569   .031627   .0000000
    1942.30  -.008392   .098245   .0000000
    1942.35  -.012154   .089180   .0000000
    1942.40  -.068264   .122550   .0000000
    1942.45  -.064544   .139302   .0000000
    1942.50  -.032732   .122930   .0000000
    1942.55  -.007371   .174390   .0000000
    1942.60  -.089026   .117492   .0000000
    1942.65  -.075180   .095255   .0000000
    1942.70  -.036158   .121535   .0000000
    1942.75  -.075817   .122674   .0000000
    1942.80  -.089165   .085346   .0000000
    1942.85  -.152931   .083401   .0000000
    1942.90  -.103187   .103300   .0000000
    1942.95  -.039915   .183470   .0000000
    1943.00  -.090405   .234551   .0000000
    1943.05  -.093652   .180949   .0000000
    1943.10  -.061971   .090993   .0000000
    1943.15  -.080573   .145031   .0000000
    1943.20  -.051329   .138129   .0000000
    1943.25   .001923   .184841   .0000000
    1943.30  -.019745   .090795   .0000000
    1943.35   .035917   .105605   .0000000
    1943.40   .078661   .117427   .0000000
    1943.45   .033384   .108682   .0000000
    1943.50   .105491   .061063   .0000000
    1943.55  -.047847  -.001805   .0000000
    1943.60  -.036338   .050187   .0000000
    1943.65   .022793   .034134   .0000000
    1943.70   .070899   .024180   .0000000
    1943.75   .004438   .011224   .0000000
    1943.80  -.122806   .001491   .0000000
    1943.85  -.144327   .028604   .0000000
    1943.90  -.120953   .074676   .0000000
    1943.95  -.253705   .095567   .0000000
    1944.00  -.188535   .058157   .0000000
    1944.05  -.213170   .082626   .0000000
    1944.10  -.133388   .103606   .0000000
    1944.15  -.243714   .045296   .0000000
    1944.20  -.280687   .123924   .0000000
    1944.25  -.099857   .132270   .0000000
    1944.30  -.102089   .098582   .0000000
    1944.35   .034173   .068935   .0000000
    1944.40   .052475   .180058   .0000000
    1944.45   .204300   .170300   .0000000
    1944.50   .174930   .065429   .0000000
    1944.55   .236527   .061957   .0000000
    1944.60   .208915  -.039275   .0000000
    1944.65   .171265  -.034213   .0000000
    1944.70   .158830  -.127515   .0000000
    1944.75  -.041184  -.081574   .0000000
    1944.80  -.054199  -.141045   .0000000
    1944.85  -.122864  -.138640   .0000000
    1944.90  -.173922  -.079180   .0000000
    1944.95  -.266129  -.029277   .0000000
    1945.00  -.117527   .046084   .0000000
    1945.05  -.172366   .076642   .0000000
    1945.10  -.218168   .119657   .0000000
    1945.15  -.269380   .084980   .0000000
    1945.20  -.105476   .185324   .0000000
    1945.25  -.252149   .252063   .0000000
    1945.30  -.119100   .283700   .0000000
    1945.35  -.098829   .296275   .0000000
    1945.40   .041205   .299528   .0000000
    1945.45   .070100   .328900   .0000000
    1945.50   .161286   .243704   .0000000
    1945.55   .111735   .157891   .0000000
    1945.60   .279930   .129955   .0000000
    1945.65   .210791   .086270   .0000000
    1945.70   .167958  -.034212   .0000000
    1945.75   .387534  -.060857   .0000000
    1945.80   .203824  -.175689   .0000000
    1945.85  -.009562  -.200723   .0000000
    1945.90   .082043  -.254725   .0000000
    1945.95  -.167775   .011828   .0000000
    1946.00  -.105894  -.143593   .0000000
    1946.05  -.238800  -.143600   .0000000
    1946.10  -.161621  -.086524   .0000000
    1946.15  -.292120  -.032154   .0000000
    1946.20  -.369539   .005399   .0000000
    1946.25  -.243748   .106804   .0000000
    1946.30  -.260700   .154700   .0000000
    1946.35  -.227834   .263600   .0000000
    1946.40  -.105890   .285597   .0000000
    1946.45  -.219288   .379684   .0000000
    1946.50  -.063112   .324947   .0000000
    1946.55   .056826   .295929   .0000000
    1946.60   .082673   .302031   .0000000
    1946.65   .134672   .242569   .0000000
    1946.70   .188918   .179805   .0000000
    1946.75   .230337   .153795   .0000000
    1946.80   .230653   .126700   .0000000
    1946.85   .324003  -.014854   .0000000
    1946.90   .083430  -.030662   .0000000
    1946.95   .071411  -.089697   .0000000
    1947.00   .033741  -.095143   .0000000
    1947.05  -.003804  -.062704   .0000000
    1947.10  -.105253  -.159077   .0000000
    1947.15  -.140851  -.129656   .0000000
    1947.20  -.217901  -.081483   .0000000
    1947.25  -.204585  -.117897   .0000000
    1947.30  -.260050   .044441   .0000000
    1947.35  -.358491   .174358   .0000000
    1947.40  -.202905   .152120   .0000000
    1947.45  -.254945   .153196   .0000000
    1947.50  -.137802   .288460   .0000000
    1947.55  -.094877   .287150   .0000000
    1947.60   .023089   .335301   .0000000
    1947.65   .060945   .357002   .0000000
    1947.70   .113078   .313539   .0000000
    1947.75   .120020   .273848   .0000000
    1947.80   .175924   .294753   .0000000
    1947.85   .206992   .222458   .0000000
    1947.90   .140099   .174866   .0000000
    1947.95   .157648   .156590   .0000000
    1948.00   .225955   .143369   .0000000
    1948.05   .157129   .071959   .0000000
    1948.10   .150055   .021583   .0000000
    1948.15   .171585  -.019271   .0000000
    1948.20   .145400  -.041700   .0000000
    1948.25   .147680  -.064178   .0000000
    1948.30   .053983  -.075038   .0000000
    1948.35  -.045837  -.072956   .0000000
    1948.40  -.091431  -.067958   .0000000
    1948.45  -.076060   .010010   .0000000
    1948.50  -.106057   .014185   .0000000
    1948.55  -.097516   .015430   .0000000
    1948.60  -.130026   .063326   .0000000
    1948.65  -.136613   .110269   .0000000
    1948.70  -.236212   .081015   .0000000
    1948.75  -.122022   .165015   .0000000
    1948.80  -.082996   .181422   .0000000
    1948.85  -.102718   .194496   .0000000
    1948.90  -.056364   .288203   .0000000
    1948.95  -.060517   .337067   .0000000
    1949.00  -.038708   .272547   .0000000
    1949.05   .050766   .309560   .0000000
    1949.10  -.036412   .244629   .0000000
    1949.15   .092035   .269182   .0000000
    1949.20   .117000   .151400   .0000000
    1949.25   .167243   .119693   .0000000
    1949.30   .167879   .072692   .0000000
    1949.35   .134722   .072089   .0000000
    1949.40   .145230   .001256   .0000000
    1949.45   .089326  -.093079   .0000000
    1949.50   .154408  -.078539   .0000000
    1949.55   .073064  -.060780   .0000000
    1949.60   .043289  -.033614   .0000000
    1949.65  -.013262  -.122149   .0000000
    1949.70  -.164254  -.145566   .0000000
    1949.75  -.163827  -.040926   .0000000
    1949.80  -.236686  -.074967   .0000000
    1949.85  -.237557   .040887   .0000000
    1949.90  -.224455   .063927   .0000000
    1949.95  -.290753   .157252   .0000000
    1950.00  -.220930   .287191   .0000000
    1950.05  -.222249   .248856   .0000000
    1950.10  -.144425   .335072   .0000000
    1950.15  -.061597   .365805   .0000000
    1950.20   .023935   .338761   .0000000
    1950.25   .046105   .332438   .0000000
    1950.30   .127597   .297890   .0000000
    1950.35   .258100   .317900   .0000000
    1950.40   .238376   .209297   .0000000
    1950.45   .300481   .140257   .0000000
    1950.50   .287564   .015981   .0000000
    1950.55   .286892   .093660   .0000000
    1950.60   .270451  -.079337   .0000000
    1950.65   .258830  -.098373   .0000000
    1950.70   .116078  -.227489   .0000000
    1950.75  -.010608  -.232154   .0000000
    1950.80  -.087101  -.278552   .0000000
    1950.85  -.183732  -.306109   .0000000
    1950.90  -.306855  -.243256   .0000000
    1950.95  -.321363  -.117027   .0000000
    1951.00  -.365022   .014938   .0000000
    1951.05  -.304225   .001015   .0000000
    1951.10  -.369566   .099280   .0000000
    1951.15  -.378609   .229045   .0000000
    1951.20  -.253183   .324399   .0000000
    1951.25  -.183608   .395804   .0000000
    1951.30  -.113043   .407480   .0000000
    1951.35   .025400   .357400   .0000000
    1951.40   .169217   .366203   .0000000
    1951.45   .251730   .336817   .0000000
    1951.50   .268771   .266485   .0000000
    1951.55   .325834   .218909   .0000000
    1951.60   .416116   .097318   .0000000
    1951.65   .369300   .007200   .0000000
    1951.70   .311161  -.128485   .0000000
    1951.75   .291955  -.216643   .0000000
    1951.80   .143989  -.282893   .0000000
    1951.85   .078168  -.298582   .0000000
    1951.90  -.072498  -.293768   .0000000
    1951.95  -.121266  -.283286   .0000000
    1952.00  -.228941  -.289334   .0000000
    1952.05  -.384844  -.280973   .0000000
    1952.10  -.425432  -.085033   .0000000
    1952.15  -.415187   .007147   .0000000
    1952.20  -.438050   .104950   .0000000
    1952.25  -.373937   .199595   .0000000
    1952.30  -.214791   .330880   .0000000
    1952.35  -.237011   .436678   .0000000
    1952.40  -.206498   .424479   .0000000
    1952.45  -.114247   .462331   .0000000
    1952.50   .053909   .452330   .0000000
    1952.55   .152162   .415113   .0000000
    1952.60   .302914   .389455   .0000000
    1952.65   .303583   .272217   .0000000
    1952.70   .379665   .235664   .0000000
    1952.75   .284255   .115197   .0000000
    1952.80   .290673   .004058   .0000000
    1952.85   .273678  -.093103   .0000000
    1952.90   .201204  -.160920   .0000000
    1952.95   .092473  -.181244   .0000000
    1953.00   .123811  -.231433   .0000000
    1953.05  -.059768  -.287803   .0000000
    1953.10  -.099969  -.181194   .0000000
    1953.15  -.117820  -.081862   .0000000
    1953.20  -.288724  -.112507   .0000000
    1953.25  -.256646  -.080086   .0000000
    1953.30  -.275672   .047975   .0000000
    1953.35  -.343300   .172800   .0000000
    1953.40  -.325734   .244282   .0000000
    1953.45  -.275838   .294124   .0000000
    1953.50  -.079095   .448538   .0000000
    1953.55  -.029260   .528535   .0000000
    1953.60   .021387   .421200   .0000000
    1953.65   .022300   .491500   .0000000
    1953.70   .219443   .448367   .0000000
    1953.75   .204160   .288329   .0000000
    1953.80   .197400   .214300   .0000000
    1953.85   .224082   .155717   .0000000
    1953.90   .236336   .022065   .0000000
    1953.95   .184200   .032600   .0000000
    1954.00   .136603  -.090735   .0000000
    1954.05   .015320  -.126354   .0000000
    1954.10   .036575  -.126953   .0000000
    1954.15  -.024887  -.150786   .0000000
    1954.20  -.154021  -.147087   .0000000
    1954.25  -.164556  -.108061   .0000000
    1954.30  -.195623  -.112539   .0000000
    1954.35  -.239513  -.079926   .0000000
    1954.40  -.212137   .053878   .0000000
    1954.45  -.133960   .116843   .0000000
    1954.50  -.215416   .144317   .0000000
    1954.55  -.127059   .218349   .0000000
    1954.60  -.161882   .209542   .0000000
    1954.65   .022753   .272072   .0000000
    1954.70  -.093222   .296413   .0000000
    1954.75  -.075965   .339411   .0000000
    1954.80   .010000   .310600   .0000000
    1954.85  -.019012   .279865   .0000000
    1954.90  -.029023   .206222   .0000000
    1954.95   .099499   .204533   .0000000
    1955.00   .017291   .175152   .0000000
    1955.05   .124344   .144779   .0000000
    1955.10   .029988   .049576   .0000000
    1955.15   .124568   .140522   .0000000
    1955.20   .158988   .106674   .0000000
    1955.25   .105321   .083753   .0000000
    1955.30   .046473  -.027556   .0000000
    1955.35   .065044  -.038566   .0000000
    1955.40   .041687  -.021509   .0000000
    1955.45  -.001269  -.080686   .0000000
    1955.50  -.055935  -.006263   .0000000
    1955.55   .003124   .039639   .0000000
    1955.60  -.109785   .034162   .0000000
    1955.65  -.137337   .039769   .0000000
    1955.70  -.226992   .043228   .0000000
    1955.75  -.229553   .066146   .0000000
    1955.80  -.219600   .137300   .0000000
    1955.85  -.189281   .159204   .0000000
    1955.90  -.219306   .167037   .0000000
    1955.95  -.203131   .233918   .0000000
    1956.00  -.070247   .341707   .0000000
    1956.05  -.007398   .192673   .0000000
    1956.10   .016713   .339190   .0000000
    1956.15   .038798   .279099   .0000000
    1956.20   .117409   .334384   .0000000
    1956.25   .083759   .248766   .0000000
    1956.30   .152189   .209354   .0000000
    1956.35   .160798   .161261   .0000000
    1956.40   .211912   .132122   .0000000
    1956.45   .219468   .113755   .0000000
    1956.50   .212688   .021181   .0000000
    1956.55   .169132  -.055280   .0000000
    1956.60   .146149   .000797   .0000000
    1956.65   .059496  -.049301   .0000000
    1956.70   .018377  -.044723   .0000000
    1956.75  -.050507  -.037579   .0000000
    1956.80  -.204692  -.059809   .0000000
    1956.85  -.228535   .004844   .0000000
    1956.90  -.318792   .068497   .0000000
    1956.95  -.290530   .108736   .0000000
    1957.00  -.401787   .175879   .0000000
    1957.05  -.340710   .217146   .0000000
    1957.10  -.222754   .314496   .0000000
    1957.15  -.224552   .381610   .0000000
    1957.20  -.194858   .441895   .0000000
    1957.25  -.099300   .411100   .0000000
    1957.30   .007920   .425095   .0000000
    1957.35   .076323   .453030   .0000000
    1957.40   .152477   .481943   .0000000
    1957.45   .235240   .383132   .0000000
    1957.50   .240076   .308449   .0000000
    1957.55   .292684   .272059   .0000000
    1957.60   .345486   .208463   .0000000
    1957.65   .271110   .018347   .0000000
    1957.70   .229000  -.058924   .0000000
    1957.75   .126351  -.051070   .0000000
    1957.80   .039747  -.126282   .0000000
    1957.85  -.003182  -.164541   .0000000
    1957.90  -.069900  -.130259   .0000000
    1957.95  -.209601  -.084401   .0000000
    1958.00  -.305232  -.027916   .0000000
    1958.05  -.343994   .036549   .0000000
    1958.10  -.333001   .173344   .0000000
    1958.15  -.335927   .215384   .0000000
    1958.20  -.305676   .288831   .0000000
    1958.25  -.300800   .338700   .0000000
    1958.30  -.179030   .409116   .0000000
    1958.35  -.101308   .407552   .0000000
    1958.40  -.041921   .434062   .0000000
    1958.45   .051783   .422110   .0000000
    1958.50   .098517   .451402   .0000000
    1958.55   .180900   .370800   .0000000
    1958.60   .203233   .334686   .0000000
    1958.65   .303286   .248765   .0000000
    1958.70   .276253   .146280   .0000000
    1958.75   .267226   .075078   .0000000
    1958.80   .266128   .119921   .0000000
    1958.85   .213073  -.055607   .0000000
    1958.90   .164238  -.060513   .0000000
    1958.95   .101815  -.044255   .0000000
    1959.00   .016105  -.129490   .0000000
    1959.05  -.095165  -.054368   .0000000
    1959.10  -.153168  -.068371   .0000000
    1959.15  -.195475  -.058794   .0000000
    1959.20  -.253927   .017351   .0000000
    1959.25  -.238076   .061599   .0000000
    1959.30  -.240657   .198641   .0000000
    1959.35  -.252739   .262649   .0000000
    1959.40  -.214144   .308577   .0000000
    1959.45  -.142987   .396049   .0000000
    1959.50  -.037927   .401546   .0000000
    1959.55  -.034800   .382000   .0000000
    1959.60   .106849   .415365   .0000000
    1959.65   .129032   .368627   .0000000
    1959.70   .175804   .336333   .0000000
    1959.75   .222541   .303817   .0000000
    1959.80   .203199   .215274   .0000000
    1959.85   .202366   .197922   .0000000
    1959.90   .175341   .085444   .0000000
    1959.95   .132030   .058528   .0000000
    1960.00   .008173   .006252   .0000000
    1960.05  -.003037  -.014016   .0000000
    1960.10  -.096783  -.064746   .0000000
    1960.15  -.049029  -.015531   .0000000
    1960.20  -.070352   .005059   .0000000
    1960.25  -.093472  -.033430   .0000000
    1960.30  -.144743   .036124   .0000000
    1960.35  -.136289   .091137   .0000000
    1960.40  -.185600   .139573   .0000000
    1960.45  -.144215   .156992   .0000000
    1960.50  -.093892   .234106   .0000000
    1960.55  -.141900   .251100   .0000000
    1960.60  -.082108   .224170   .0000000
    1960.65  -.054888   .246897   .0000000
    1960.70   .000500   .272000   .0000000
    1960.75   .027616   .261292   .0000000
    1960.80   .028359   .217569   .0000000
    1960.85  -.026324   .268219   .0000000
    1960.90   .045255   .178998   .0000000
    1960.95   .018041   .148022   .0000000
    1961.00  -.010002   .178091   .0000000
    1961.05   .014227   .129318   .0000000
    1961.10  -.034519   .135146   .0000000
    1961.15   .020541   .071804   .0000000
    1961.20  -.008860   .093978   .0000000
    1961.25  -.009493   .077921   .0000000
    1961.30  -.013247   .104033   .0000000
    1961.35  -.011871   .106863   .0000000
    1961.40  -.055595   .050930   .0000000
    1961.45  -.006478   .093211   .0000000
    1961.50  -.052932   .075634   .0000000
    1961.55  -.008206   .085606   .0000000
    1961.60  -.051487   .123137   .0000000
    1961.65  -.017757   .095707   .0000000
    1961.70  -.062010   .097662   .0000000
    1961.75  -.081090   .089862   .0000000
    1961.80  -.110423   .077764   .0000000
    1961.85  -.090300   .114700   .0000000
    1961.90  -.167482   .169747   .0000000
    1961.95  -.142626   .162677   .0000000
    1962.00  -.033900   .203700   .0376300
    1962.05  -.050170   .211840   .0338900
    1962.10  -.002320   .229940   .0290470
    1962.15   .006920   .252420   .0240100
    1962.20   .024920   .267420   .0164880
    1962.25   .036710   .249550   .0102410
    1962.30   .072420   .225380  -.0005960
    1962.35   .094690   .208290  -.0104660
    1962.40   .093250   .193210  -.0187080
    1962.45   .107960   .129190  -.0156280
    1962.50   .095310   .127660  -.0096470
    1962.55   .086920   .113560   .0013710
    1962.60   .069240   .063740   .0066930
    1962.65   .055400   .049150   .0122100
    1962.70   .008500   .041810   .0142490
    1962.75  -.014150   .060290   .0105620
    1962.80  -.066110   .050990   .0038340
    1962.85  -.113040   .105830  -.0066870
    1962.90  -.153970   .139440  -.0175860
    1962.95  -.160030   .176030  -.0286510
    1963.00  -.205590   .212120  -.0332190
    1963.05  -.201720   .264370  -.0339840
    1963.10  -.173000   .287920  -.0309280
    1963.15  -.148670   .335970  -.0308550
    1963.20  -.099870   .335960  -.0392730
    1963.25  -.044310   .360350  -.0507330
    1963.30   .021450   .354760  -.0615850
    1963.35   .093210   .324570  -.0762480
    1963.40   .152910   .306570  -.0852720
    1963.45   .175600   .263720  -.0898040
    1963.50   .230800   .226120  -.0911400
    1963.55   .218840   .193180  -.0850800
    1963.60   .207420   .115940  -.0800220
    1963.65   .148670   .085350  -.0829150
    1963.70   .096090   .028620  -.0876470
    1963.75   .053710  -.010670  -.0974610
    1963.80  -.017030  -.023980  -.1141360
    1963.85  -.106000  -.008970  -.0370110
    1963.90  -.162800   .001510  -.0481380
    1963.95  -.172400   .042730  -.0669830
    1964.00  -.225800   .073470  -.0808460
    1964.05  -.277190   .142370  -.0959270
    1964.10  -.316290   .213450  -.1133170
    1964.15  -.278600   .281690  -.1248710
    1964.20  -.246040   .323490  -.1403400
    1964.25  -.179450   .390780  -.0597570
    1964.30  -.106780   .417820  -.0730700
    1964.35  -.051130   .465850  -.0918930
    1964.40  -.000180   .454570  -.1099970
    1964.45   .070820   .457390  -.1212000
    1964.50   .122250   .410720  -.1147420
    1964.55   .188300   .371690  -.1164510
    1964.60   .233650   .317960  -.1142910
    1964.65   .243950   .251720  -.1118720
    1964.70   .228520   .159640  -.0165730
    1964.75   .202930   .093010  -.0291840
    1964.80   .163200   .037870  -.0476800
    1964.85   .107390   .018400  -.0671060
    1964.90   .042310  -.014260  -.0837400
    1964.95  -.022710  -.019620  -.1003350
    1965.00  -.089890  -.005080  -.0182700
    1965.05  -.109340  -.011770  -.0248210
    1965.10  -.187520   .079690  -.0413790
    1965.15  -.220180   .108850  -.0595530
    1965.20  -.239960   .170890   .0201840
    1965.25  -.239880   .232370  -.0057010
    1965.30  -.221390   .286720  -.0330600
    1965.35  -.177010   .329310  -.0487050
    1965.40  -.151550   .380270  -.0661190
    1965.45  -.115410   .406270  -.0832370
    1965.50  -.033960   .439390   .0111050
    1965.55   .047390   .425360   .0060030
    1965.60   .084440   .411480  -.0046230
    1965.65   .105520   .371940  -.0087120
    1965.70   .137420   .304360   .0758570
    1965.75   .168630   .248710   .0544290
    1965.80   .200590   .176560   .0353090
    1965.85   .178810   .143930   .0119610
    1965.90   .158060   .087030  -.0139660
    1965.95   .115300   .054420  -.0327310
    1966.00   .047900   .005530  -.0467430
    1966.05   .003210   .018400  -.0442320
    1966.10  -.020370   .017330  -.0397280
    1966.15  -.092720   .042830  -.0398940
    1966.20  -.126630   .060540  -.0393290
    1966.25  -.126250   .087680  -.0396900
    1966.30  -.167720   .130720  -.0463990
    1966.35  -.161730   .172470  -.0516050
    1966.40  -.151510   .196200  -.0495510
    1966.45  -.128550   .234880  -.0432800
    1966.50  -.124150   .306450  -.0321410
    1966.55  -.081600   .310620  -.0125560
    1966.60  -.055550   .328730   .0003880
    1966.65  -.017090   .338450   .0095020
    1966.70   .006590   .333040   .0161450
    1966.75   .042120   .311320   .0146070
    1966.80   .091960   .283830   .0121820
    1966.85   .094580   .252760   .0098330
    1966.90   .116210   .220110   .0051870
    1966.95   .135490   .172910   .0058710
    1967.00   .097100   .162300   .0124750
    1967.05   .070010   .139910   .0184380
    1967.10   .048010   .130910   .0211400
    1967.15   .032320   .139020   .0229620
    1967.20   .014320   .136220   .0194950
    1967.25   .005330   .130830   .0167670
    1967.30  -.008570   .144330   .0133100
    1967.35  -.013670   .164530   .0065720
    1967.40  -.008560   .148640   .0071750
    1967.45   .003850   .168250   .0176880
    1967.50  -.011850   .176050   .0301300
    1967.55  -.008350   .193960   .0477730
    1967.60  -.011740   .189260   .0663160
    1967.65  -.001430   .186370   .0768980
    1967.70  -.029530   .191370   .0890110
    1967.75  -.033830   .184480   .0963740
    1967.80  -.030620   .195580   .0971770
    1967.85  -.035120   .205980   .0953500
    1967.90  -.026910   .212290   .0952730
    1967.95  -.026200   .222600   .0931660
    1968.00  -.034000   .239700   .0951090
    1968.05  -.005100   .237510   .0987210
    1968.10  -.004790   .238810  -.0023360
